威可,,作为“复仇者联盟”第一部以及漫威第一阶段收官之作，前半段大量的铺垫，交代各英雄的背景，至最后45分钟纽约大战极速进入高潮！六人背靠背一站，简直燃到不行！而且明显镜头运用变好！目不暇接之感！,4.0,2016-01-26 15:39:46
熙和如旧,杭州,一的成功是新鲜的超级英雄大杂烩和迷人的反派共同的结果，二就开始显出僧多粥少的弊端了显得剧情凌乱而且还拆鹰寡？所以看一觉得惊喜，二就审美疲劳了。,4.0,2016-01-20 00:04:12
熊大爱小堂,,跟精彩的一部电影，原因也很简单！美国英雄聚齐了哈哈哈钢铁侠，美国队长黑寡妇，绿巨人雷神和鹰眼侠在神盾局局长领导下联手除恶霸，夺回宇宙魔方……依旧大场面！不错的电影，值得一看！,4.5,2016-01-19 23:16:15
Aurora,郑州,完美！大爱寡姐！看得我直起鸡皮疙瘩,5.0,2016-01-18 12:26:26
Gta792459902,台州,老棒了 还是原来的味道,5.0,2016-01-15 19:10:47
Niu829196442,,挺好，值得一看,4.0,2016-01-12 10:52:57
唯夜丶忻恋,慈溪,非常棒的一部电影…个人非常喜欢,5.0,2016-01-12 10:27:42
Caizehao,东莞,喜欢漫威，3D体验也很好！,4.5,2016-01-09 17:38:43
阿阿阿棠,诸暨,身处神奇的宇宙 怎能不做个英雄,5.0,2016-01-07 21:52:06
xiqilizhang,温州,我的第一部漫威电影，看了这部，从此就迷上了漫威英雄！好看的一塌糊涂！,4.5,2015-12-29 22:52:44
幸运的派大星,成都,期待了很久，然而剧情只能说一般般吧，爆米花电影,4.0,2015-12-29 19:42:21
贝儿丫头,,美国大片部部不能错过！！嘿黑,4.0,2015-12-29 15:50:04
Future488,,简直不能更好看，期待3,5.0,2015-12-26 15:08:06
小小冯与老冯,朝阳,有一种热血沸腾的感觉，真的好想加入他们去拯救我们的世界和地球,4.0,2015-12-26 09:26:45
尼克PSP,九江,这是一部相当精彩的漫威电影！很喜欢这部电影，也综合了许多电影的主角！,4.5,2015-12-21 00:26:11
JuliaFanl,昆明,看了美国队长结尾的彩蛋，开始关注了复仇者联盟，作为科幻片的爱好者，当然不可以错过这个大片。这部片集攒了漫威电影中的各路英雄，只有了抓住一个叫洛基，洛基手里的武器是如此的厉害。雷神出现的时候一副保护地球的模样，帅呆了！鹰眼被迷幻了，但是多亏有了寡姐。本剧还是最喜欢美国队长。,4.5,2015-12-20 22:57:54
matrixneo123,南京,作为路人加影迷，我是一路见证漫威从单个电影到被迪斯尼收购到漫威宇宙终于在一部电影中正式融合统一的(派拉蒙时期的彩蛋姑且算单个电影之间的联系)但实际上为了讨好漫威的极客们本片的质量并不算好,3.0,2015-12-20 22:22:26
壊壊雨,大连,特效不用说了，很屌，不过也没什么剧情，就是打，但总归好于第二部，第二部都给我打睡着了！其实还是比较喜欢拍单个英雄的故事，像美国队长系列，蜘蛛侠系列。,3.5,2015-12-20 18:31:32
南宁吴彦祖,南宁,英雄电影，必看。第一次电影院看，第二次在宿舍跟同学一起看。虽然看过，但还是很喜欢，超级喜欢绿巨人。,4.0,2015-12-20 18:18:36
小鄧先生,南宁,剧情较为普通，但特效极棒，漫威英雄大集合比他们单打独斗更刺激，画面感超强，带入感更强，很不错的一部漫威电影,3.5,2015-12-20 17:43:49
菲奥娜,邯郸,那一年带给我无限惊喜，各种角色各种性格各种能力爆棚，整部影片贯穿始终一气呵成，打斗场面有多赞就不需要我说了，这绝对不是爆米花电影。大爱抖森。,4.0,2015-12-20 17:14:48
楼闹闹,东阳,个人感觉比之前几部超级英雄片子都好看，角色各个出彩，台词情节都很很不错。美队的出现让我热血沸腾，非常娱乐的大片，推荐大家观看！,3.5,2015-12-20 16:16:22
Alex,珠海,《复仇者联盟》并不只是靠笑点和内涵撑场面的，漫威这部强悍的作品主打的就是画面的华丽，打斗的精彩，3D效果确实震撼！各个大小的打斗场面，无一不追求细节，小场面如雷神战绿巨人，黑寡妇与鹰眼拳脚相加，雷神美国队长钢铁侠打群架，都是全剧的亮点，追求打斗细节，更为细腻。至于大场面，全剧最后复仇者团结一起，大战外星人的场面，更是看的场下的观众热血沸腾，也让人迷上了抖森。一般来说，大片的效果也就是大场面让观众过过瘾，《复仇者联盟》不止大场面，更多是在对剧情，对人物的触动。看着众英雄齐聚一堂到矛盾激化各自为战，再到最后团结在一起，共抗外敌，该片个人认为是漫威旗下最精彩的作品，没有之一。 评分 9.8,4.5,2015-12-20 15:38:51
大Cc_,顺德,一众超级英雄第一次召集，剧情都是维护世界和平没什么变化，倒是叙事比较清晰紧凑，视觉效果很不错，还不时有点笑料，而且人物众多不过都刻画得还算出彩，绿胖好萌，美队很帅，逗逼洛基已经成了重度中二病患者，每次看到其他几个一起看着洛基那么就是那么搞笑。,4.5,2015-12-20 14:02:47
奥斯卡1983,沈阳,不得不说漫威这部电影确实非常的成功，我个人非常喜欢，希望可续集不断,5.0,2015-12-20 12:16:52
aaaa,武汉,**，好帅！好帅！真的好帅！超级喜欢超级好看！,5.0,2015-12-20 10:52:00
Tiu275844989,大连,打斗好看，剧情垃圾，美国队长，雷神被削成渣，黑寡妇跟绿巨人讨论不孕不育问题也是醉人,2.0,2015-12-20 10:07:40
北落离商,十堰,棒棒的片子，还想再看一遍,4.5,2015-12-20 08:52:51
恬恬我的宝贝猪,无锡,这部片子太高智商了，我愣是没有看懂，还有朋友去看2遍的！我表示有点理解不了！,3.5,2015-12-20 07:36:21
晴天八戒,深圳,因为妇联把所有相关的漫威电影都看了，还是喜欢妇联1，第二部走马观花反倒没了意思。,5.0,2015-12-17 19:46:38
孙逸祖,深圳,男主角太霸气了,5.0,2015-12-17 18:08:05
墨矽,邯郸,感觉漫威的电影风格越来越好了，特效音乐还是情节。喜欢groot哦,4.5,2015-12-17 16:40:10
AilsaHan,北京,身为漫威电影粉怎么能不看呢！无论是动作戏还是偶尔逗比的对白都超中意！,4.5,2015-12-17 15:35:48
战狼,太原,个人英雄主义已不能拯救人类了，需要更多的英雄！所以有了英雄联盟！  所以人类得救了！  就这么简单！,5.0,2015-12-17 15:12:34
油菜叶叶,呼和浩特,漫威英雄必看,5.0,2015-12-17 15:03:55
张够花,成都,爆米花电影，特效没得说，剧情比较无聊，一眼看得到结束的电影。,3.0,2015-12-17 14:21:01
鲑鱼爱吃鱼,广汉,妇联开山作，漫威大电影逐渐发威。整体制作挺好，选角也合适。,4.0,2015-12-17 13:18:55
隔壁的泰3,郑州,场面火爆，特效逼真。能把这么多不电影串联到一部电影里也是牛逼了。,5.0,2015-12-17 13:09:31
MUg565810756,中山,没有办法，本人就是喜欢米国大片，就算没有剧情，我也喜欢电影的特效,3.5,2015-12-17 12:56:15
醉酒微微酣,上虞,英雄大联盟，也是一锅大杂烩。感觉剧情生硬，不是很响喜欢。不过曼威的号召力还是让票房大卖,3.0,2015-12-17 12:40:53
Gavin,自贡,老美的一锅杂烩,4.0,2015-12-17 12:18:03
蓝骨和尚,北京,漫威宇宙已然形成，各路人马齐聚一堂，讲了一个一群小孩过家家的故事，完全不顾观众智商。,3.5,2015-12-17 11:13:13
lyj245506073,南通,这部电影我追了很多了 这部依旧好看 简直就是一场视觉的盛宴了,5.0,2015-12-17 11:03:33
headinghy,西安,还是看了两遍的，看了，美国队长，绿巨人，钢铁侠，雷神，最后居然合起来拍了复联。不得不说漫威的想象力还是牛。,4.0,2015-12-17 10:59:37
Jason,赣州,这么多明星出演剧情戏份节奏都把握的这么好，实属难得。,5.0,2015-12-16 16:10:30
找本王何事,鞍山,超级好看，还幽默，大爱美队帅爆了。第二部照比第一步差多了,4.5,2015-12-16 15:11:05
Cynthia嘟嘟,南京,外国大片就是不一样，竟然把众多英雄集聚一堂，真的太精彩了，圆了很多粉丝的梦！,5.0,2015-12-16 14:53:04
雪莱475,北京,好莱坞从来都是夺人眼球，英雄大集结，打出一片天。看的过瘾,3.0,2015-12-16 14:46:35
我比我快,秦皇岛,个人认为漫威最火的电影了，里面的人物超多，期待第三部！,5.0,2015-12-16 14:26:00
