风靡万千少女_,北京,雷神真是太帅了，不过话说洛基死不了是吧,5.0,2016-01-17 22:59:02
芊芊蝶梦,,女主角很喜欢,5.0,2016-01-17 10:06:23
JCc846124675,宁波,还不错，很震撼！喜欢，赞一个！,4.5,2016-01-16 20:43:44
amylee16,云浮,忘记了，应该还好吧！,3.5,2016-01-16 20:14:52
甜妹妹,成都,喜欢这种类型的电影！,5.0,2016-01-16 20:10:29
albb167,郴州,雷神哥，大锤哥,5.0,2016-01-04 17:32:50
duyuanyao,无锡,我是来看特效和基情的,3.5,2016-01-04 11:27:14
lokljl,广州,好看，特效不错！,4.0,2016-01-03 11:37:32
zhulemingklose,,感觉第三部会有不好的事情发生,4.5,2016-01-03 09:18:48
瞌睡的牛仔,广州,雷神真挺酷的,4.5,2016-01-02 21:54:25
拖鞋一只,,还是觉得一代好看，估计也很难出3了吧,4.5,2016-01-02 19:13:23
晓Xiao624,台州,购买电影票方便，电影又好看，赞一个,5.0,2016-01-02 19:03:55
13821653664,天津,高岗冰冰滨号,4.5,2016-01-02 09:15:47
li19910102,临汾,非常好！！！,5.0,2016-01-01 17:54:40
jinjiang713,绍兴,佛祖开始啊额咯屋企咯打机咯,4.5,2016-01-01 10:50:22
wh_ariel,贵阳,嗯，补影评，爆米花电影，情节已经忘记了,3.5,2016-01-01 04:56:33
TGB83536559,成都,舒服的片子，不错,3.5,2015-12-31 13:29:20
微蓝奇异,天津,非常好看的电影！,4.5,2015-12-30 19:35:55
nicoleko,武汉,挺好看，可惜没看雷神1,4.5,2015-12-30 13:52:14
xiqilizhang,温州,没有第一部好看,3.5,2015-12-29 22:53:30
Hooyah,衡阳,还不错，值得推荐！,5.0,2015-12-21 19:18:22
此岸無央,深圳,很好看，印象最深的是雷神的悠悠锤哈,5.0,2015-12-21 19:13:13
lzz1un2win3,中山,太烂了，惨不忍睹,1.0,2015-12-21 17:34:28
老卢,沈阳,就因为漫威 所以必须看,4.0,2015-12-20 19:55:17
pmqpllll,襄阳,锤子哥就是牛,4.5,2015-12-20 18:45:53
sandy,上海,喜欢里面的演员  嘿嘿,5.0,2015-12-20 16:50:29
liujingjuan1972,无锡,怎么会有影评？我好像没有买啊？没有去看过哇，难道我买了没有看？？,5.0,2015-12-19 00:33:41
卷毛tony,,想法新奇，诚意满满,3.5,2015-12-18 20:54:27
thinly2000,上海,很棒，记忆犹新！划算到爆,4.5,2015-12-18 20:05:57
win柠檬,,一部比一部好看！,5.0,2015-12-18 11:36:36
18906055604,福州,漫威还是一如既往，好看,5.0,2015-12-17 20:59:39
momo9209,日照,超级喜欢洛基 好看 还有没有3啊,5.0,2015-12-16 21:07:37
寒刃1333,攀枝花,😅已经忘了是演的什么，估计也就一般般吧！,4.0,2015-12-15 21:20:19
ZiO65879124,宜兴,不错哦，还可以的,5.0,2015-12-14 23:40:49
孤寂的鱼,漳州,还不错。虽然不是很喜欢这位超级英雄,4.0,2015-12-14 22:49:22
一人行水,深圳,一如既往的好，还会再去,4.5,2015-12-06 12:14:31
Jetyang821,昆明,较好看推荐！,3.5,2015-12-06 10:32:08
山姆的杂货铺,成都,激情片。。。哈哈哈  和前男友一起看的,4.0,2015-12-05 22:07:39
echo瓦力,成都,漫威系列估计要无限拍下去了，还行吧,3.5,2015-12-05 19:29:58
后知后觉,松原,3.雷神。相对于漫威的商业大片来说挺好的。有炫酷的男主角，有我的女神娜塔莉。一切都OK,3.5,2015-12-05 16:45:40
